0,0
0.005,0.000460356
0.01,0.00119248
0.015,0.002036
0.02,0.00290892
0.025,0.00358945
0.03,0.00375293
0.035,0.00328882
0.04,0.00235195
0.045,0.00110226
0.05,-0.000336546
0.055,-0.00165873
0.06,-0.00242336
0.065,-0.00239028
0.07,-0.00159618
0.075,-0.000119977
0.08,0.00193747
0.085,0.00422384
0.09,0.00618418
0.095,0.00741299
0.1,0.00775827
0.105,0.00712205
0.11,0.00547536
0.115,0.0031158
0.12,0.000632943
0.125,-0.00144721
0.13,-0.00278823
0.135,-0.00308042
0.14,-0.00210059
0.145,-1.28998e-05
0.15,0.00263353
0.155,0.00524732
0.16,0.00733195
0.165,0.00835791
0.17,0.00787555
0.175,0.0058768
0.18,0.002848
0.185,-0.000537308
0.19,-0.00355167
0.195,-0.00532024
0.2,-0.005006
0.205,-0.00227379
0.21,0.00254014
0.215,0.00862521
0.22,0.014748
0.225,0.0191265
0.23,0.0196469
0.235,0.0144275
0.24,0.00215051
0.245,-0.0179281
0.25,-0.0458063
0.255,-0.00808988
0.26,0.00195518
0.265,0.00420675
0.27,0.0192877
0.275,0.0286412
0.28,0.0142755
0.285,-0.00182178
0.29,0.00200532
0.295,0.00711299
0.3,-0.00556957
0.305,-0.0158337
0.31,-0.00414221
0.315,0.00878744
0.32,0.00220268
0.325,-0.00475203
0.33,0.00712775
0.335,0.017479
0.34,0.00643519
0.345,-0.0056731
0.35,0.00156102
0.355,0.00876463
0.36,-0.00334386
0.365,-0.0143357
0.37,-0.00416765
0.375,0.00706344
0.38,-0.000827914
0.385,-0.00830143
0.39,0.00398937
0.395,0.0155766
0.4,0.00628278
0.405,-0.00399076
0.41,0.00472471
0.415,0.0127028
0.42,0.000469896
0.425,-0.0115452
0.43,-0.00311632
0.435,0.00598481
0.44,-0.00403865
0.445,-0.0132707
0.45,-0.0020711
0.455,0.00925043
0.46,0.000502421
0.465,-0.00853922
0.47,0.00182725
0.475,0.0115897
0.48,0.000967867
0.485,-0.00983306
0.49,-0.000704291
0.495,0.00853417
0.5,-0.00182424
0.505,-0.0117186
0.51,-0.00173992
0.515,0.00823295
0.52,-0.00167889
0.525,-0.0116023
0.53,-0.00166042
0.535,0.00826916
0.54,-0.00168542
0.545,-0.011647
0.55,-0.00173429
0.555,0.00817867
0.56,-0.00177699
0.565,-0.0117238
0.57,-0.00178128
0.575,0.00817829
0.58,-0.00172989
0.585,-0.0116193
0.59,-0.00162159
0.595,0.00838644
