0,0.0063662
1,0.00649291
2,0.00661837
3,0.00674249
4,0.00686522
5,0.00698647
6,0.00710618
7,0.00722428
8,0.0073407
9,0.00745539
10,0.00756827
11,0.00767927
12,0.00778834
13,0.00789542
14,0.00800043
15,0.00810332
16,0.00820403
17,0.00830251
18,0.00839869
19,0.00849251
20,0.00858394
21,0.0086729
22,0.00875936
23,0.00884325
24,0.00892454
25,0.00900316
26,0.00907909
27,0.00915227
28,0.00922265
29,0.00929021
30,0.00935489
31,0.00941667
32,0.0094755
33,0.00953135
34,0.00958418
35,0.00963398
36,0.0096807
37,0.00972432
38,0.00976481
39,0.00980215
40,0.00983632
41,0.00986729
42,0.00989506
43,0.00991959
44,0.00994089
45,0.00995893
46,0.0099737
47,0.0099852
48,0.00999342
49,0.00999836
50,0.01
51,0.00999836
52,0.00999342
53,0.0099852
54,0.0099737
55,0.00995893
56,0.00994089
57,0.00991959
58,0.00989506
59,0.00986729
60,0.00983632
61,0.00980215
62,0.00976481
63,0.00972432
64,0.0096807
65,0.00963398
66,0.00958418
67,0.00953135
68,0.0094755
69,0.00941667
70,0.00935489
71,0.00929021
72,0.00922265
73,0.00915227
74,0.00907909
75,0.00900316
76,0.00892454
77,0.00884325
78,0.00875936
79,0.0086729
80,0.00858394
81,0.00849251
82,0.00839869
83,0.00830251
84,0.00820403
85,0.00810332
86,0.00800043
87,0.00789542
88,0.00778834
89,0.00767927
90,0.00756827
91,0.00745539
92,0.0073407
93,0.00722428
94,0.00710618
95,0.00698647
96,0.00686522
97,0.00674249
98,0.00661837
99,0.00649291
100,0.0063662
