0,0.0063662
1,0.00641614
2,0.00630689
3,0.00603439
4,0.00559822
5,0.00500176
6,0.00425222
7,0.00336069
8,0.00234198
9,0.0012145
10,-1.94909e-18
11,-0.00127679
12,-0.0025885
13,-0.00390567
14,-0.00519716
15,-0.00643083
16,-0.00757406
17,-0.00859443
18,-0.00946033
19,-0.0101416
20,-0.0106103
21,-0.0108411
22,-0.0108118
23,-0.0105043
24,-0.00990454
25,-0.00900316
26,-0.00779574
27,-0.00628303
28,-0.00447105
29,-0.00237117
30,1.94909e-18
31,0.00262077
32,0.00546462
33,0.00850057
34,0.0116936
35,0.0150053
36,0.0183942
37,0.0218166
38,0.0252276
39,0.028581
40,0.031831
41,0.0349323
42,0.0378413
43,0.0405166
44,0.0429197
45,0.0450158
46,0.0467745
47,0.0481699
48,0.0491816
49,0.0497946
50,0.05
51,0.0497946
52,0.0491816
53,0.0481699
54,0.0467745
55,0.0450158
56,0.0429197
57,0.0405166
58,0.0378413
59,0.0349323
60,0.031831
61,0.028581
62,0.0252276
63,0.0218166
64,0.0183942
65,0.0150053
66,0.0116936
67,0.00850057
68,0.00546462
69,0.00262077
70,1.94909e-18
71,-0.00237117
72,-0.00447105
73,-0.00628303
74,-0.00779574
75,-0.00900316
76,-0.00990454
77,-0.0105043
78,-0.0108118
79,-0.0108411
80,-0.0106103
81,-0.0101416
82,-0.00946033
83,-0.00859443
84,-0.00757406
85,-0.00643083
86,-0.00519716
87,-0.00390567
88,-0.0025885
89,-0.00127679
90,-1.94909e-18
91,0.0012145
92,0.00234198
93,0.00336069
94,0.00425222
95,0.00500176
96,0.00559822
97,0.00603439
98,0.00630689
99,0.00641614
100,0.0063662
