0,0.00284591
0.0005,0.00771483
0.001,0.014094
0.0015,0.0211198
0.002,0.0277456
0.0025,0.0329522
0.003,0.0359567
0.0035,0.0363738
0.004,0.0342928
0.0045,0.0302541
0.005,0.0251283
0.0055,0.019925
0.006,0.0155693
0.0065,0.012698
0.007,0.0115168
0.0075,0.0117515
0.008,0.0127031
0.0085,0.0133976
0.009,0.0127958
0.0095,0.0100223
0.01,0.00456035
0.0105,-0.00362534
0.011,-0.0140662
0.0115,-0.0258725
0.012,-0.0379023
0.0125,-0.0489826
0.013,-0.0581336
0.0135,-0.0647496
0.014,-0.068699
0.0145,-0.0703221
0.015,-0.0703288
0.0155,-0.0696205
0.016,-0.0690732
0.0165,-0.069331
0.017,-0.0706536
0.0175,-0.0728492
0.018,-0.0753066
0.0185,-0.0771181
0.019,-0.0772635
0.0195,-0.0748151
0.02,-0.0691179
0.0205,-0.0599052
0.021,-0.0473269
0.0215,-0.0318865
0.022,-0.0143027
0.0225,0.00466745
0.023,0.0244029
0.0235,0.044544
0.024,0.0650388
0.0245,0.0860935
0.025,0.108036
0.0255,0.13112
0.026,0.155311
0.0265,0.180105
0.027,0.204431
0.0275,0.22665
0.028,0.244681
0.0285,0.256226
0.029,0.259063
0.0295,0.251358
0.03,0.231938
0.0305,0.200485
0.031,0.157612
0.0315,0.104818
0.032,0.0443288
0.0325,-0.021136
0.033,-0.0886282
0.0335,-0.155222
0.034,-0.218207
0.0345,-0.275205
0.035,-0.3242
0.0355,-0.363503
0.036,-0.391688
0.0365,-0.407522
0.037,-0.40994
0.0375,-0.398085
0.038,-0.371412
0.0385,-0.329847
0.039,-0.273967
0.0395,-0.205161
0.04,-0.125716
0.0405,-0.038807
0.041,0.0516359
0.0415,0.141179
0.042,0.225227
0.0425,0.299403
0.043,0.359928
0.0435,0.403928
0.044,0.42963
0.0445,0.436431
0.045,0.424831
0.0455,0.396254
0.046,0.352801
0.0465,0.296986
0.047,0.2315
0.0475,0.159036
0.048,0.0822037
0.0485,0.00352435
0.049,-0.0745241
0.0495,-0.149436
0.05,-0.218629
0.0505,-0.281369
0.051,-0.333001
0.0515,-0.370378
0.052,-0.391119
0.0525,-0.393883
0.053,-0.378546
0.0535,-0.346197
0.054,-0.299001
0.0545,-0.239918
0.055,-0.172355
0.0555,-0.0998044
0.056,-0.025537
0.0565,0.0476068
0.057,0.117298
0.0575,0.181676
0.058,0.239221
0.0585,0.288575
0.059,0.328391
0.0595,0.357246
0.06,0.373659
0.0605,0.376219
0.061,0.363806
0.0615,0.335858
0.062,0.292626
0.0625,0.235353
0.063,0.166335
0.0635,0.0888294
0.064,0.0068219
0.0645,-0.0753239
0.065,-0.153272
0.0655,-0.223112
0.066,-0.281686
0.0665,-0.326787
0.067,-0.35722
0.0675,-0.372708
0.068,-0.3737
0.0685,-0.361119
0.069,-0.33611
0.0695,-0.299863
0.07,-0.253516
0.0705,-0.198187
0.071,-0.135089
0.0715,-0.0657033
0.072,0.00804828
0.0725,0.0836896
0.073,0.158182
0.0735,0.228045
0.074,0.289601
0.0745,0.339308
0.075,0.37414
0.0755,0.391926
0.076,0.391609
0.0765,0.37336
0.077,0.338536
0.0775,0.289495
0.078,0.229287
0.0785,0.161299
0.079,0.0889105
0.0795,0.015216
0.08,-0.057137
0.0805,-0.125985
0.081,-0.18957
0.0815,-0.246391
0.082,-0.295032
0.0825,-0.334024
0.083,-0.361806
0.0835,-0.376776
0.084,-0.377468
0.0845,-0.362794
0.085,-0.332323
0.0855,-0.286518
0.086,-0.226887
0.0865,-0.155996
0.087,-0.0773254
0.0875,0.00499883
0.088,0.0865851
0.0885,0.163186
0.089,0.231076
0.0895,0.287345
0.09,0.330051
0.0905,0.358227
0.091,0.371757
0.0915,0.371155
0.092,0.357319
0.0925,0.331298
0.093,0.294148
0.0935,0.246883
0.094,0.190543
0.0945,0.12634
0.095,0.0558394
0.0955,-0.0188791
0.096,-0.09514
0.0965,-0.169706
0.097,-0.238943
0.0975,-0.299107
0.098,-0.346699
0.0985,-0.378842
0.099,-0.393605
0.0995,-0.390222
0.1,-0.369158
0.1005,-0.332018
0.101,-0.281318
0.1015,-0.220164
0.102,-0.151891
0.1025,-0.0797397
0.103,-0.00662302
0.1035,0.0649972
0.104,0.133101
0.1045,0.196002
0.105,0.252188
0.1055,0.300154
0.106,0.3383
0.1065,0.364924
0.107,0.378323
0.1075,0.377
0.108,0.359937
0.1085,0.326863
0.109,0.27848
0.1095,0.216568
0.11,0.143955
0.1105,0.0643246
